Year;Month;day;hour;Flow (m³/s);Temp (C);ET (mm/day);Prec (mm/h)
98;10;10;11;2.11;14.37;2.535;0
98;10;10;12;2.11;14.56;2.535;0.006349206
98;10;10;13;2.11;14.87;2.535;0.006349206
98;10;10;14;2.11;15.74;2.535;0.003174603
98;10;10;15;2.11;13.94;2.535;0
98;10;10;16;2.11;13.48;2.535;0.006349206
98;10;10;17;2.11;12.35;2.535;0.003174603
98;10;10;18;2.11;11.01;2.535;0
98;10;10;19;2.11;10.28;2.535;0.003174603
98;10;10;20;2.11;8.71;2.535;0.003174603
98;10;10;21;2.11;6.566;2.535;0.003174603
98;10;10;22;2.11;7.41;2.535;0
98;10;10;23;2.11;6.6;1.401;0.003174603
98;10;11;0;2.11;11.1;1.401;0
98;10;11;1;2.11;10.23;1.401;0
98;10;11;2;2.11;11.05;1.401;0.006349206
98;10;11;3;2.11;11.49;2.343;0.793650794
98;10;11;4;2.11;11.12;2.343;1.380952381
98;10;11;5;2.11;11.26;2.343;0.384126984
98;10;11;6;2.11;12.25;2.343;0.180952381
98;10;11;7;2.11;14.17;2.343;0.025396825
98;10;11;8;2.11;14.55;2.343;0.00952381
98;10;11;9;2.11;14.11;2.343;0.015873016
98;10;11;10;2.11;15.49;1.401;0.00952381
98;10;11;11;2.11;15.5;1.401;0.019047619
98;10;11;12;2.11;15.69;1.401;0.015873016
98;10;11;13;2.11;14.97;1.401;0.015873016
98;10;11;14;2.11;15.02;1.401;0.015873016
98;10;11;15;2.11;14.7;1.401;0.012698413
98;10;11;16;2.11;13.76;1.401;0.012698413
98;10;11;17;2.11;12.11;1.401;0.00952381
98;10;11;18;2.11;11.11;1.401;0.00952381
98;10;11;19;2.11;11.44;1.401;0.012698413
98;10;11;20;2.11;11.18;1.401;0.003174603
98;10;11;21;2.11;11.54;1.401;0.00952381
98;10;11;22;2.11;11.26;1.401;0.006349206
98;10;11;23;2.11;12.33;2.343;0.012698413
98;10;12;0;2.11;7.95;2.343;0.006349206
98;10;12;1;2.11;11.76;2.343;0.00952381
98;10;12;2;2.11;11.79;2.343;0.003174603
98;10;12;3;2.11;10.85;0.98;0.003174603
98;10;12;4;2.11;11.31;0.98;0.006349206
98;10;12;5;2.11;11.2;0.98;0.006349206
98;10;12;6;2.11;9.84;0.98;0.006349206
98;10;12;7;2.11;9.78;0.98;0
98;10;12;8;2.11;10.65;0.98;0.003174603
98;10;12;9;2.11;12.24;0.98;0
98;10;12;10;2.11;12.98;2.343;0.006349206
98;10;12;11;2.11;13.55;2.343;0.003174603
98;10;12;12;2.11;13.41;2.343;0.006349206
98;10;12;13;2.11;14.04;2.343;0.003174603
98;10;12;14;2.11;14.27;2.343;0
98;10;12;15;2.11;14.29;2.343;0.003174603
98;10;12;16;2.11;12.66;2.343;0.003174603
98;10;12;17;2.11;10.34;2.343;0
98;10;12;18;2.11;8.02;2.343;0
98;10;12;19;2.11;6.081;2.343;0
98;10;12;20;2.11;6.278;2.343;0.003174603
98;10;12;21;2.11;6.341;2.343;0
98;10;12;22;2.11;6.377;2.343;0
98;10;12;23;2.11;7.54;2.431;0
98;10;13;0;2.11;15.82;0.98;0
98;10;13;1;2.11;8.23;0.98;0.003174603
98;10;13;2;2.11;8.21;0.98;0.079365079
98;10;13;3;2.11;9.45;0.405;0.022222222
98;10;13;4;2.11;10.55;0.405;0.165079365
98;10;13;5;2.11;10.91;0.405;0.174603175
98;10;13;6;2.11;11.41;0.405;0.558730159
98;10;13;7;2.11;11.88;0.405;2.511111111
98;10;13;8;2.11;12.62;0.405;0.174603175
98;10;13;9;2.11;13.7;0.405;0.006349206
98;10;13;10;2.11;15.2;0.98;0.006349206
98;10;13;11;2.11;15.88;0.98;0.00952381
98;10;13;12;2.11;16.86;0.98;0.00952381
98;10;13;13;2.11;17.55;0.98;0.282539683
98;10;13;14;2.11;17.68;0.98;0.317460317
98;10;13;15;2.11;17.18;0.98;0.117460317
98;10;13;16;2.11;17.23;0.98;0.041269841
98;10;13;17;2.11;16.63;0.98;0.161904762
98;10;13;18;2.11;16.38;0.98;0.101587302
98;10;13;19;2.11;16.29;0.98;0.053968254
98;10;13;20;2.11;16.21;0.98;0.006349206
98;10;13;21;2.11;16.3;0.98;0.006349206
98;10;13;22;2.11;16.29;0.98;0.00952381
98;10;13;23;2.11;16.06;0.405;0.003174603
98;10;14;0;2.11;4.569;0.405;0.003174603
98;10;14;1;2.11;15.51;0.405;0.015873016
98;10;14;2;2.11;15.83;0.405;0.031746032
98;10;14;3;2.11;15.83;1.376;0.006349206
98;10;14;4;2.11;16.08;1.376;0.006349206
98;10;14;5;2.11;16.28;1.376;0.025396825
98;10;14;6;2.11;16.57;1.376;0.044444444
98;10;14;7;2.11;16.45;1.376;0.003174603
98;10;14;8;2.11;16.51;1.376;0.00952381
98;10;14;9;2.11;16.93;1.376;0.247619048
98;10;14;10;2.11;16.83;0.405;0.247619048
98;10;14;11;2.11;17.02;0.405;0.00952381
98;10;14;12;2.11;17.85;0.405;0
98;10;14;13;2.11;16.91;0.405;0.692063492
98;10;14;14;2.11;17.12;0.405;0.003174603
98;10;14;15;2.11;15.07;0.405;0.006349206
98;10;14;16;2.11;14.7;0.405;0.003174603
98;10;14;17;2.11;12.69;0.405;0
98;10;14;18;2.11;10.11;0.405;0.003174603
98;10;14;19;2.11;8.16;0.405;0.003174603
98;10;14;20;2.11;7.66;0.405;0
98;10;14;21;2.11;5.791;0.405;0
98;10;14;22;2.11;4.953;0.405;0.003174603
98;10;14;23;2.11;4.527;1.376;0
98;10;15;0;2.11;6.26;1.376;0.006349206
98;10;15;1;2.11;5.541;1.376;0
98;10;15;2;2.11;5.984;1.376;0
98;10;15;3;2.11;5.291;0.75;0
98;10;15;4;2.11;6.069;0.75;0
98;10;15;5;2.11;6.022;0.75;0.006349206
98;10;15;6;2.11;4.634;0.75;0.006349206
98;10;15;7;2.11;3.843;0.75;0.003174603
98;10;15;8;2.11;7.32;0.75;0.003174603
98;10;15;9;2.11;8.77;0.75;0.003174603
98;10;15;10;2.11;10.68;1.376;0.006349206
98;10;15;11;2.11;12.49;1.376;0
98;10;15;12;2.11;13.19;1.376;0
98;10;15;13;2.11;14.75;1.376;0.00952381
98;10;15;14;2.11;14.17;1.376;0.006349206
98;10;15;15;2.11;14.55;1.376;0
98;10;15;16;2.11;14.36;1.376;0
98;10;15;17;2.11;11.18;1.376;0
98;10;15;18;2.11;8.26;1.376;0.003174603
98;10;15;19;2.11;6.481;1.376;0.003174603
98;10;15;20;2.11;5.484;1.376;0.003174603
98;10;15;21;2.11;5.388;1.376;0
98;10;15;22;2.11;6.38;1.376;0
98;10;15;23;2.11;5.881;0.75;0
98;10;16;0;2.11;15.2;0.75;0
98;10;16;1;2.11;7.58;0.75;0
98;10;16;2;2.11;7.35;0.75;0
98;10;16;3;2.11;7.54;0.261;0
98;10;16;4;2.11;8.56;0.261;0.006349206
98;10;16;5;2.11;8.78;0.261;0
98;10;16;6;2.11;11;0.261;0.015873016
98;10;16;7;2.11;11.2;0.261;0.053968254
98;10;16;8;2.11;12.79;0.261;0.561904762
98;10;16;9;2.11;13.87;0.261;0.044444444
98;10;16;10;2.11;15;0.75;0.015873016
98;10;16;11;2.11;15.23;0.75;0.012698413
98;10;16;12;2.11;15.58;0.75;0.003174603
98;10;16;13;2.11;15.36;0.75;0.003174603
98;10;16;14;2.11;15.36;0.75;0
98;10;16;15;2.11;15.12;0.75;0.00952381
98;10;16;16;2.11;14.85;0.75;0.012698413
98;10;16;17;2.11;14.65;0.75;0.019047619
98;10;16;18;2.11;14.63;0.75;0.174603175
98;10;16;19;2.11;14.51;0.75;0.457142857
98;10;16;20;2.11;14.48;0.75;0.450793651
98;10;16;21;2.11;14.64;0.75;1.822222222
98;10;16;22;2.11;14.75;0.75;0.692063492
98;10;16;23;2.11;14.9;0.261;0.212698413
98;10;17;0;2.11;2.02;0.261;1.473015873
98;10;17;1;2.11;14.87;0.261;3.082539683
98;10;17;2;2.11;11.7;0.261;1.041269841
98;10;17;3;2.11;10.61;1.787;0.850793651
98;10;17;4;2.11;10.16;1.787;0.546031746
98;10;17;5;2.11;9.7;1.787;0.165079365
98;10;17;6;2.11;9.65;1.787;0.06984127
98;10;17;7;2.11;9.62;1.787;0.184126984
98;10;17;8;2.11;9.6;1.787;0.019047619
98;10;17;9;2.11;11.4;1.787;0.00952381
98;10;17;10;2.11;11.97;0.261;0.006349206
98;10;17;11;2.11;13.23;0.261;0
98;10;17;12;2.11;13.36;0.261;0.003174603
98;10;17;13;2.11;13.44;0.261;0
98;10;17;14;2.11;12.63;0.261;0.006349206
98;10;17;15;2.11;12.29;0.261;0
98;10;17;16;2.11;10.96;0.261;0.006349206
98;10;17;17;2.11;9.87;0.261;0
98;10;17;18;2.11;8.69;0.261;0
98;10;17;19;2.11;8.09;0.261;0.003174603
98;10;17;20;2.11;8.62;0.261;0.003174603
98;10;17;21;2.11;8;0.261;0.006349206
98;10;17;22;2.11;6.154;0.261;0.003174603
98;10;17;23;2.11;3.886;1.787;0
98;10;18;0;2.11;6.034;1.787;0.006349206
98;10;18;1;2.11;1.092;1.787;0.003174603
98;10;18;2;2.11;0.784;1.787;0
98;10;18;3;2.11;0.722;1.435;0
98;10;18;4;2.11;0.11;1.435;0
98;10;18;5;2.11;-0.253;1.435;0.006349206
98;10;18;6;2.11;-0.365;1.435;0.003174603
98;10;18;7;2.11;-0.549;1.435;0.003174603
98;10;18;8;2.11;1.559;1.435;0.015873016
98;10;18;9;2.11;5.797;1.435;0
98;10;18;10;2.11;9.65;1.787;0.00952381
98;10;18;11;2.11;10.03;1.787;0
98;10;18;12;2.11;11.9;1.787;0.006349206
98;10;18;13;2.11;12.63;1.787;0.00952381
98;10;18;14;2.11;12.55;1.787;0.00952381
98;10;18;15;2.11;11.19;1.787;0.00952381
98;10;18;16;2.11;11.3;1.787;0.00952381
98;10;18;17;2.11;10.11;1.787;0.006349206
98;10;18;18;2.11;8.33;1.787;0.00952381
98;10;18;19;2.11;9.21;1.787;0.00952381
98;10;18;20;2.11;8.92;1.787;0.00952381
98;10;18;21;2.11;7.85;1.787;0.015873016
98;10;18;22;2.11;7.09;1.787;0.034920635
98;10;18;23;2.11;6.897;1.435;0.050793651
98;10;19;0;2.11;6.823;1.435;0.00952381
98;10;19;1;2.11;4.614;1.435;0.012698413
98;10;19;2;2.11;2.532;1.435;0.012698413
98;10;19;3;2.11;1.174;1.535;0.015873016
98;10;19;4;2.11;1.412;1.535;0.022222222
98;10;19;5;2.11;1.461;1.535;0.015873016
98;10;19;6;2.11;0.856;1.535;0.012698413
98;10;19;7;2.11;0.4;1.535;0.019047619
98;10;19;8;2.11;2.674;1.535;0.019047619
98;10;19;9;2.11;7.31;1.535;0.015873016
98;10;19;10;2.11;10.49;1.435;0.019047619
98;10;19;11;2.11;11.91;1.435;0.022222222
98;10;19;12;2.11;11.58;1.435;0.025396825
98;10;19;13;2.11;11.8;1.435;0.025396825
98;10;19;14;2.11;11.49;1.435;0.022222222
98;10;19;15;2.11;11.02;1.435;0.019047619
98;10;19;16;2.11;10.52;1.435;0.025396825
98;10;19;17;2.11;9.22;1.435;0.022222222
98;10;19;18;2.11;8.48;1.435;0.019047619
98;10;19;19;2.11;7.75;1.435;0.019047619
98;10;19;20;2.11;6.634;1.435;0.019047619
